"Date","Location","Confirmed","Cured","Deaths","Hosp","DI_Confirmed","DI_Cured","DI_Deaths","DI_Hosp"
"2020/03/21","National",450,20,38,392,81,3,6,72
"2020/03/22","National",514,29,48,437,64,9,10,45
"2020/03/23","National",579,30,49,500,65,1,1,63
"2020/03/24","National",686,30,55,601,107,0,6,101
"2020/03/25","National",790,31,58,701,104,1,3,100
"2020/03/26","National",893,35,78,780,103,4,20,79
"2020/03/27","National",1046,46,87,913,153,11,9,133
"2020/03/28","National",1155,59,102,994,109,13,15,81
"2020/03/29","National",1285,64,114,1107,130,5,12,113
"2020/03/30","National",1414,75,122,1217,129,11,8,110
"2020/03/31","National",1528,81,136,1311,114,6,14,94
"2020/04/01","National",1677,103,157,1417,149,22,21,106
"2020/04/02","National",1790,112,170,1508,113,9,13,91
"2020/04/03","National",1986,134,181,1671,196,22,11,163
"2020/04/04","National",2092,150,191,1751,106,16,10,80
"2020/04/05","National",2273,164,198,1911,181,14,7,160
"2020/04/06","National",2491,192,209,2090,218,28,11,179
"2020/04/07","National",2738,204,221,2313,247,12,12,223
"2020/04/08","National",2956,222,240,2494,218,18,19,181
"2020/04/09","National",3293,252,280,2761,337,30,40,267
"2020/04/10","National",3512,282,306,2924,219,30,26,163
"2020/04/11","National",3842,286,327,3229,330,4,21,305
"2020/04/12","National",4241,359,373,3509,399,73,46,280
"2020/04/13","National",4557,380,399,3778,316,21,26,269
"2020/04/14","National",4839,426,459,3954,282,46,60,176
"2020/04/15","National",5136,446,469,4221,297,20,10,267
"2020/04/16","National",5516,548,496,4472,380,102,27,251
"2020/04/17","National",5923,607,520,4796,407,59,24,324
"2020/04/18","National",6248,631,535,5082,325,24,15,286
"2020/04/19","National",6575,686,582,5307,327,55,47,225
"2020/04/20","National",6760,747,590,5423,185,61,8,116
"2020/04/21","National",7135,842,616,5677,375,95,26,254
"2020/04/22","National",7418,913,635,5870,283,71,19,193
"2020/04/23","National",7775,960,647,6168,357,47,12,298
"2020/04/24","National",8211,1002,689,6520,436,42,42,352
"2020/04/25","National",8607,1042,720,6845,396,40,31,325
"2020/04/26","National",8882,1107,743,7032,275,65,23,187
"2020/04/27","National",9096,1151,765,7180,214,44,22,148
"2020/04/28","National",9511,1254,773,7484,415,103,8,304
"2020/04/29","National",9771,1391,784,7596,260,137,11,112
"2020/04/30","National",10118,1522,792,7804,347,131,8,208
"2020/05/01","National",10551,1591,800,8160,433,69,8,356
"2020/05/02","National",10843,1665,831,8347,292,74,31,187
"2020/05/03","National",11192,1876,845,8471,349,211,14,124
"2020/05/04","National",11587,1954,864,8769,395,78,19,298
"2020/05/05","National",12071,2197,872,9002,484,243,8,233
"2020/05/06","National",12438,2317,895,9226,367,120,23,224
"2020/05/07","National",12776,2381,930,9465,338,64,35,239
"2020/05/08","National",13112,2494,943,9675,336,113,13,210
"2020/05/09","National",13645,2607,959,10079,533,113,16,404
"2020/05/10","National",14032,2698,973,10361,387,91,14,282
"2020/05/11","National",14265,2881,991,10393,233,183,18,32
"2020/05/12","National",14749,3063,1007,10679,484,182,16,286
"2020/05/13","National",15438,3287,1028,11123,689,224,21,444
"2020/05/14","National",16006,3518,1043,11445,568,231,15,322
"2020/05/15","National",16496,3803,1076,11617,490,285,33,172
"2020/05/16","National",17025,3911,1089,12025,529,108,13,408
"2020/05/17","National",17514,4129,1148,12237,489,218,59,212
"2020/05/18","National",18010,4324,1191,12495,496,195,43,258
"2020/05/19","National",18496,4467,1221,12808,486,143,30,313
"2020/05/20","National",19189,4575,1242,13372,693,108,21,564
"2020/05/21","National",20162,4838,1278,14046,973,263,36,674
"2020/05/22","National",20796,5057,1326,14413,634,219,48,367
"2020/05/23","National",21745,5249,1351,15145,949,192,25,732
"2020/05/24","National",22271,5402,1372,15497,526,153,21,352
"2020/05/25","National",22750,5642,1391,15717,479,240,19,220
"2020/05/26","National",23165,5877,1418,15870,415,235,27,153
"2020/05/27","National",23851,6057,1473,16321,686,180,55,451
"2020/05/28","National",24538,6240,1496,16802,687,183,23,481
"2020/05/29","National",25216,6492,1520,17204,678,252,24,402
"2020/05/30","National",25773,7015,1573,17185,557,523,53,-19
"2020/05/31","National",26473,7308,1613,17552,700,293,40,367
"2020/06/01","National",26940,7637,1641,17662,467,329,28,110
"2020/06/02","National",27549,7935,1663,17951,609,298,22,289
"2020/06/03","National",28233,8406,1698,18129,684,471,35,178
"2020/06/04","National",28818,8892,1721,18205,585,486,23,76
"2020/06/05","National",29521,9443,1770,18308,703,551,49,103
"2020/06/06","National",30514,9907,1801,18806,993,464,31,498
"2020/06/07","National",31186,10498,1851,18837,672,591,50,31
"2020/06/08","National",32033,10904,1883,19246,847,406,32,409
"2020/06/09","National",33076,11414,1923,19739,1043,510,40,493
"2020/06/10","National",34316,12129,1959,20228,1240,715,36,489
"2020/06/11","National",35295,12636,2000,20659,979,507,41,431
"2020/06/12","National",36406,13213,2048,21145,1111,577,48,486
"2020/06/13","National",37420,13776,2091,21553,1014,563,43,408
"2020/06/14","National",38277,14531,2134,21612,857,755,43,59
"2020/06/15","National",39294,15123,2198,21973,1017,592,64,361
"2020/06/16","National",40400,15703,2231,22466,1106,580,33,493
"2020/06/17","National",41431,16243,2276,22912,1031,540,45,446
"2020/06/18","National",42762,16798,2339,23625,1331,555,63,713
"2020/06/19","National",43803,17349,2373,24081,1041,551,34,456
"2020/06/20","National",45029,17883,2429,24717,1226,534,56,636
"2020/06/21","National",45891,18404,2465,25022,862,521,36,305
"2020/06/22","National",46845,18735,2500,25610,954,331,35,588
"2020/06/23","National",47896,19241,2535,26120,1051,506,35,510
"2020/06/24","National",49009,19658,2573,26778,1113,417,38,658
"2020/06/25","National",50187,20449,2620,27118,1178,791,47,340
"2020/06/26","National",51427,21333,2683,27411,1240,884,63,293
"2020/06/27","National",52812,21909,2720,28183,1385,576,37,772
"2020/06/28","National",54010,22936,2754,28320,1198,1027,34,137
"2020/06/29","National",55092,23800,2805,28487,1082,864,51,167
"2020/06/30","National",56385,24806,2876,28703,1293,1006,71,216
"2020/07/01","National",57770,25595,2934,29241,1385,789,58,538
"2020/07/02","National",59394,26667,2987,29740,1624,1072,53,499
"2020/07/03","National",60695,27568,3036,30091,1301,901,49,351
"2020/07/04","National",62142,28219,3089,30834,1447,651,53,743
"2020/07/05","National",63749,29105,3171,31473,1607,886,82,639
"2020/07/06","National",64958,29919,3241,31798,1209,814,70,325
"2020/07/07","National",66226,30785,3309,32132,1268,866,68,334
"2020/07/08","National",68079,31585,3359,33135,1853,800,50,1003
"2020/07/09","National",70736,32651,3417,34668,2657,1066,58,1533
"2020/07/10","National",72347,33529,3469,35349,1611,878,52,681
"2020/07/11","National",74018,34719,3535,35764,1671,1190,66,415
"2020/07/12","National",75699,35638,3606,36455,1681,919,71,691
"2020/07/13","National",76981,36689,3656,36636,1282,1051,50,181
"2020/07/14","National",78572,37636,3710,37226,1591,947,54,590
"2020/07/15","National",80094,39050,3797,37247,1522,1414,87,21
"2020/07/16","National",81668,40345,3873,37450,1574,1295,76,203
"2020/07/17","National",83130,41834,3957,37339,1462,1489,84,-111
"2020/07/18","National",84882,43268,4016,37598,1752,1434,59,259
"2020/07/19","National",86521,45401,4143,36977,1639,2133,127,-621
"2020/07/20","National",88214,46977,4239,36998,1693,1576,96,21
"2020/07/21","National",89869,48466,4320,37083,1655,1489,81,85
